category_original,category,brand,brand_slug,model,name,product_slug,chip_vendor_slug,origin_name_vi,origin_code,key_specs,socket_slot,power_watts,source_name,source_url,data_confidence,msrp_vnd,base_local_price_vnd,base_used_price_vnd,supplier_cost_vnd,base_performance_score,base_power_watts,base_heat_score,base_reliability_score,used_demand_score,mining_popularity_score,depreciation_rate,real_specs_json,game_balance_json,image_url,notes
Cooling,COOLER,Noctua,noctua,NH-U12S Redux,Noctua NH-U12S Redux,noctua-nh-u12s-redux,,Áo,AT,Tản Khí Tháp Đơn Phiên Bản Cắt Giảm Giá Dễ Tiếp Cận,CPU Fan Header,4,Manual curated sheet,,MANUAL,,,,,60,4,50,88,70,0,9,"{""raw_key_specs"":""Tản Khí Tháp Đơn Phiên Bản Cắt Giảm Giá Dễ Tiếp Cận"",""socket_slot"":""CPU Fan Header"",""power_watts"":4,""cooler_type"":""AIR"",""header"":""CPU Fan Header""}","{""base_performance_score"":60,""base_power_watts"":4,""base_heat_score"":50,""base_reliability_score"":88,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,Arctic,arctic,P12 PWM PST,Arctic P12 PWM PST,arctic-p12-pwm-pst,,Đức,DE,Quạt Case Tối Ưu Áp Suất Tĩnh Siêu Êm Không LED,Case Fan Header,2,Manual curated sheet,,MANUAL,,,,,50,2,55,78,70,0,9,"{""raw_key_specs"":""Quạt Case Tối Ưu Áp Suất Tĩnh Siêu Êm Không LED"",""socket_slot"":""Case Fan Header"",""power_watts"":2,""cooler_type"":""CASE_FAN"",""header"":""Case Fan Header""}","{""base_performance_score"":50,""base_power_watts"":2,""base_heat_score"":55,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,Alseye,alseye,M120-ST RGB,Alseye M120-ST RGB,alseye-m120-st-rgb,,Trung Quốc,CN,Bộ 3 Quạt Case Thiết Kế Phong Cách Khung Độc Đáo,Case Fan Header,6,Manual curated sheet,,MANUAL,,,,,60,6,50,60,70,0,9,"{""raw_key_specs"":""Bộ 3 Quạt Case Thiết Kế Phong Cách Khung Độc Đáo"",""socket_slot"":""Case Fan Header"",""power_watts"":6,""cooler_type"":""CASE_FAN"",""header"":""Case Fan Header""}","{""base_performance_score"":60,""base_power_watts"":6,""base_heat_score"":50,""base_reliability_score"":60,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,PCCooler,pccooler,Paladin 400,PCCooler Paladin 400,pccooler-paladin-400,,Trung Quốc,CN,Tản Khí 4 Ống Đồng Cánh Quạt 130mm Siêu Mát,CPU Fan Header,4,Manual curated sheet,,MANUAL,,,,,50,4,55,60,70,0,9,"{""raw_key_specs"":""Tản Khí 4 Ống Đồng Cánh Quạt 130mm Siêu Mát"",""socket_slot"":""CPU Fan Header"",""power_watts"":4,""cooler_type"":""AIR"",""radiator_size_mm"":130,""header"":""CPU Fan Header""}","{""base_performance_score"":50,""base_power_watts"":4,""base_heat_score"":55,""base_reliability_score"":60,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
Cooling,COOLER,Sama,sama,KA400,Sama KA400,sama-ka400,,Trung Quốc,CN,Tản Nhiệt Khí Giá Rẻ Cạnh Tranh Trực Tiếp 214-XT,CPU Fan Header,3,Manual curated sheet,,MANUAL,,,,,50,3,55,60,70,0,9,"{""raw_key_specs"":""Tản Nhiệt Khí Giá Rẻ Cạnh Tranh Trực Tiếp 214-XT"",""socket_slot"":""CPU Fan Header"",""power_watts"":3,""cooler_type"":""AIR"",""header"":""CPU Fan Header""}","{""base_performance_score"":50,""base_power_watts"":3,""base_heat_score"":55,""base_reliability_score"":60,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":9}",,
PSU,PSU,Corsair,corsair,CV550,Corsair CV550,corsair-cv550,,Mỹ,US,550W | 80 Plus Bronze | Nguồn Quốc Dân Cho Cấu Hình Quốc Dân,ATX Frame,550,Manual curated sheet,,MANUAL,,,,,45,550,30,96,70,0,8,"{""raw_key_specs"":""550W | 80 Plus Bronze | Nguồn Quốc Dân Cho Cấu Hình Quốc Dân"",""socket_slot"":""ATX Frame"",""power_watts"":550,""wattage"":550,""efficiency_rating"":""80 Plus Bronze"",""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":45,""base_power_watts"":550,""base_heat_score"":30,""base_reliability_score"":96,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
PSU,PSU,Seasonic,seasonic,B12 BC-650,Seasonic B12 BC-650,seasonic-b12-bc-650,,Đài Loan,TW,650W | 80 Plus Bronze | Độ Ổn Định Cao Giá Hợp Lý,ATX Frame,650,Manual curated sheet,,MANUAL,,,,,54,650,45,96,70,0,8,"{""raw_key_specs"":""650W | 80 Plus Bronze | Độ Ổn Định Cao Giá Hợp Lý"",""socket_slot"":""ATX Frame"",""power_watts"":650,""wattage"":650,""efficiency_rating"":""80 Plus Bronze"",""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":54,""base_power_watts"":650,""base_heat_score"":45,""base_reliability_score"":96,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
PSU,PSU,MSI,msi,MAG A650BN,MSI MAG A650BN,msi-mag-a650bn,,Đài Loan,TW,650W | 80 Plus Bronze | Lựa Chọn Hàng Đầu Cho RTX 3060/4060,ATX Frame,650,Manual curated sheet,,MANUAL,,,,,54,650,45,96,70,0,8,"{""raw_key_specs"":""650W | 80 Plus Bronze | Lựa Chọn Hàng Đầu Cho RTX 3060/4060"",""socket_slot"":""ATX Frame"",""power_watts"":650,""wattage"":650,""efficiency_rating"":""80 Plus Bronze"",""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":54,""base_power_watts"":650,""base_heat_score"":45,""base_reliability_score"":96,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
PSU,PSU,FSP,fsp,HYPER K 500W,FSP HYPER K 500W,fsp-hyper-k-500w,,Đài Loan,TW,500W | 80 Plus EU Standard | Nguồn Tầm Trung Bền Bỉ,ATX Frame,500,Manual curated sheet,,MANUAL,,,,,41,500,30,78,70,0,8,"{""raw_key_specs"":""500W | 80 Plus EU Standard | Nguồn Tầm Trung Bền Bỉ"",""socket_slot"":""ATX Frame"",""power_watts"":500,""wattage"":500,""efficiency_rating"":""80 Plus Eu"",""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":41,""base_power_watts"":500,""base_heat_score"":30,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
PSU,PSU,Antec,antec,CUPRUM Strike CSK550,Antec CUPRUM Strike CSK550,antec-cuprum-strike-csk550,,Mỹ,US,550W | 80 Plus Bronze | Thiết Kế Cáp Dẹt Tiện Đi Dây,ATX Frame,550,Manual curated sheet,,MANUAL,,,,,45,550,30,78,70,0,8,"{""raw_key_specs"":""550W | 80 Plus Bronze | Thiết Kế Cáp Dẹt Tiện Đi Dây"",""socket_slot"":""ATX Frame"",""power_watts"":550,""wattage"":550,""efficiency_rating"":""80 Plus Bronze"",""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":45,""base_power_watts"":550,""base_heat_score"":30,""base_reliability_score"":78,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
PSU,PSU,Xigmatek,xigmatek,X-Power III 350,Xigmatek X-Power III 350,xigmatek-x-power-iii-350,,Đài Loan,TW,350W | Nguồn Cỏ Chống Cháy Cho Máy Không Card Rời,ATX Frame,350,Manual curated sheet,,MANUAL,,,,,29,350,30,45,70,0,8,"{""raw_key_specs"":""350W | Nguồn Cỏ Chống Cháy Cho Máy Không Card Rời"",""socket_slot"":""ATX Frame"",""power_watts"":350,""wattage"":350,""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":29,""base_power_watts"":350,""base_heat_score"":30,""base_reliability_score"":45,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
PSU,PSU,Segotep,segotep,AN650,Segotep AN650,segotep-an650,,Trung Quốc,CN,650W | Nguồn Nội Địa Giá Rẻ Được Chuộng Ở Việt Nam,ATX Frame,650,Manual curated sheet,,MANUAL,,,,,54,650,45,45,70,0,8,"{""raw_key_specs"":""650W | Nguồn Nội Địa Giá Rẻ Được Chuộng Ở Việt Nam"",""socket_slot"":""ATX Frame"",""power_watts"":650,""wattage"":650,""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":54,""base_power_watts"":650,""base_heat_score"":45,""base_reliability_score"":45,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
PSU,PSU,Jetek,jetek,Star ST650,Jetek Star ST650,jetek-star-st650,,Việt Nam,VN,650W | Nguồn Lắp Máy Gaming Phổ Thông Giá Rẻ,ATX Frame,650,Manual curated sheet,,MANUAL,,,,,54,650,45,45,70,0,8,"{""raw_key_specs"":""650W | Nguồn Lắp Máy Gaming Phổ Thông Giá Rẻ"",""socket_slot"":""ATX Frame"",""power_watts"":650,""wattage"":650,""psu_form_factor"":""ATX Frame""}","{""base_performance_score"":54,""base_power_watts"":650,""base_heat_score"":45,""base_reliability_score"":45,""used_demand_score"":70,""mining_popularity_score"":0,""depreciation_rate"":8}",,
Case,CASE,Xigmatek,xigmatek,Gaming X 3FX,Xigmatek Gaming X 3FX,xigmatek-gaming-x-3fx,,Đài Loan,TW,Vỏ Máy Mặt Lưới Thoáng Khí Kèm Sẵn 3 Quạt RGB,ATX Case Form,0,Manual curated sheet,,MANUAL,,,,,72,0,20,60,60,0,10,"{""raw_key_specs"":""Vỏ Máy Mặt Lưới Thoáng Khí Kèm Sẵn 3 Quạt RGB"",""socket_slot"":""ATX Case Form"",""power_watts"":0,""form_factor_support"":""ATX Case Form""}","{""base_performance_score"":72,""base_power_watts"":0,""base_heat_score"":20,""base_reliability_score"":60,""used_demand_score"":60,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Case,CASE,Montech,montech,King 95 Pro,Montech King 95 Pro,montech-king-95-pro,,Đài Loan,TW,Vỏ Bể Cá Mặt Kính Cong Tặng Kèm 6 Quạt ARGB,ATX Case Form,0,Manual curated sheet,,MANUAL,,,,,55,0,20,80,82,0,10,"{""raw_key_specs"":""Vỏ Bể Cá Mặt Kính Cong Tặng Kèm 6 Quạt ARGB"",""socket_slot"":""ATX Case Form"",""power_watts"":0,""form_factor_support"":""ATX Case Form""}","{""base_performance_score"":55,""base_power_watts"":0,""base_heat_score"":20,""base_reliability_score"":80,""used_demand_score"":82,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Case,CASE,Sama,sama,3301 Black,Sama 3301 Black,sama-3301-black,,Trung Quốc,CN,Vỏ Case Kính Cường Lực Giá Rẻ Kèm 3 Quạt Thường,ATX Case Form,0,Manual curated sheet,,MANUAL,,,,,55,0,20,60,60,0,10,"{""raw_key_specs"":""Vỏ Case Kính Cường Lực Giá Rẻ Kèm 3 Quạt Thường"",""socket_slot"":""ATX Case Form"",""power_watts"":0,""form_factor_support"":""ATX Case Form""}","{""base_performance_score"":55,""base_power_watts"":0,""base_heat_score"":20,""base_reliability_score"":60,""used_demand_score"":60,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Case,CASE,VSP,vsp,V3-B,VSP V3-B,vsp-v3-b,,Việt Nam,VN,Vỏ Case Kích Thước Nhỏ Mini-Tower Cho Máy Văn Phòng,Micro-ATX Form,0,Manual curated sheet,,MANUAL,,,,,55,0,20,60,60,0,10,"{""raw_key_specs"":""Vỏ Case Kích Thước Nhỏ Mini-Tower Cho Máy Văn Phòng"",""socket_slot"":""Micro-ATX Form"",""power_watts"":0,""form_factor_support"":""Micro-ATX Form""}","{""base_performance_score"":55,""base_power_watts"":0,""base_heat_score"":20,""base_reliability_score"":60,""used_demand_score"":60,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Case,CASE,Antec,antec,NX292,Antec NX292,antec-nx292,,Mỹ,US,Vỏ Case Lưới Giá Rẻ Kèm Sẵn Quạt LED RGB Thường,ATX Case Form,0,Manual curated sheet,,MANUAL,,,,,72,0,20,80,60,0,10,"{""raw_key_specs"":""Vỏ Case Lưới Giá Rẻ Kèm Sẵn Quạt LED RGB Thường"",""socket_slot"":""ATX Case Form"",""power_watts"":0,""form_factor_support"":""ATX Case Form""}","{""base_performance_score"":72,""base_power_watts"":0,""base_heat_score"":20,""base_reliability_score"":80,""used_demand_score"":60,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Case,CASE,Cooler Master,cooler-master,MasterBox TD500 Mesh V2,Cooler Master MasterBox TD500 Mesh V2,cooler-master-masterbox-td500-mesh-v2,,Đài Loan,TW,Mặt Lưới Họa Tiết Cắt Kim Cương,ATX Case Form,0,Manual curated sheet,,MANUAL,,,,,72,0,20,80,60,0,10,"{""raw_key_specs"":""Mặt Lưới Họa Tiết Cắt Kim Cương"",""socket_slot"":""ATX Case Form"",""power_watts"":0,""form_factor_support"":""ATX Case Form""}","{""base_performance_score"":72,""base_power_watts"":0,""base_heat_score"":20,""base_reliability_score"":80,""used_demand_score"":60,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Case,CASE,Cougar,cougar,Conquer,Cougar Conquer,cougar-conquer,,Đức,DE,Vỏ Case Phi Thuyền Khung Thép Mở Cực Kỳ Hầm Hố,Open Frame ATX,0,Manual curated sheet,,MANUAL,,,,,55,0,20,80,60,0,10,"{""raw_key_specs"":""Vỏ Case Phi Thuyền Khung Thép Mở Cực Kỳ Hầm Hố"",""socket_slot"":""Open Frame ATX"",""power_watts"":0,""form_factor_support"":""Open Frame ATX""}","{""base_performance_score"":55,""base_power_watts"":0,""base_heat_score"":20,""base_reliability_score"":80,""used_demand_score"":60,""mining_popularity_score"":0,""depreciation_rate"":10}",,
Water_Cooling,WATER_COOLING,Barrow,barrow,D5 Pump Core,Barrow D5 Pump Core,barrow-d5-pump-core,,Trung Quốc,CN,Lõi Bơm D5 Siêu Khỏe Cho Hệ Thống Custom Lớn,Custom Loop,23,Manual curated sheet,,MANUAL,,,,,75,23,25,60,50,0,12,"{""raw_key_specs"":""Lõi Bơm D5 Siêu Khỏe Cho Hệ Thống Custom Lớn"",""socket_slot"":""Custom Loop"",""power_watts"":23,""watercooling_part_type"":""PUMP"",""water_cooling_system"":""Custom Loop""}","{""base_performance_score"":75,""base_power_watts"":23,""base_heat_score"":25,""base_reliability_score"":60,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Water_Cooling,WATER_COOLING,Bykski,bykski,Rigid Fitting 14mm,Bykski Rigid Fitting 14mm,bykski-rigid-fitting-14mm,,Trung Quốc,CN,Đầu Nối Ống Cứng 14mm Giá Rẻ Tiết Kiệm,Custom Loop,0,Manual curated sheet,,MANUAL,,,,,60,0,25,60,50,0,12,"{""raw_key_specs"":""Đầu Nối Ống Cứng 14mm Giá Rẻ Tiết Kiệm"",""socket_slot"":""Custom Loop"",""power_watts"":0,""watercooling_part_type"":""FITTING"",""water_cooling_system"":""Custom Loop""}","{""base_performance_score"":60,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":60,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
Water_Cooling,WATER_COOLING,Alphacool,alphacool,NexXxoS Full Copper Rad,Alphacool NexXxoS Full Copper Rad,alphacool-nexxxos-full-copper-rad,,Đức,DE,Két Nước (Radiator) Bằng Đồng Nguyên Chất,Custom Loop,0,Manual curated sheet,,MANUAL,,,,,60,0,25,88,50,0,12,"{""raw_key_specs"":""Két Nước (Radiator) Bằng Đồng Nguyên Chất"",""socket_slot"":""Custom Loop"",""power_watts"":0,""watercooling_part_type"":""RADIATOR"",""water_cooling_system"":""Custom Loop""}","{""base_performance_score"":60,""base_power_watts"":0,""base_heat_score"":25,""base_reliability_score"":88,""used_demand_score"":50,""mining_popularity_score"":0,""depreciation_rate"":12}",,
